STATIONS_ID; MESS_DATUM; QUALITAETS_NIVEAU; LUFTTEMPERATUR;DAMPFDRUCK;BEDECKUNGSGRAD;LUFTDRUCK_STATIONSHOEHE;REL_FEUCHTE; WINDGESCHWINDIGKEIT; LUFTTEMPERATUR_MAXIMUM;LUFTTEMPERATUR_MINIMUM;LUFTTEMP_AM_ERDB_MINIMUM; WINDSPITZE_MAXIMUM; NIEDERSCHLAGSHOEHE;NIEDERSCHLAGSHOEHE_IND;SONNENSCHEINDAUER; SCHNEEHOEHE;eor
      131;20140808;   3;   20.0;  15.0;  -999;    -999;   67.13;-999;   26.3;   13.5;   11.5;-999;   0.0;   0;   12.567;   0;eor
      131;20140809;   3;   21.4;  15.2;  -999;    -999;   60.88;-999;   27.0;   14.6;   12.2;-999;   0.0;   0;    9.117;   0;eor
      131;20140810;   3;   21.7;  16.0;  -999;    -999;   63.79;-999;   28.6;   14.5;   12.0;-999;   3.3;   4;    6.650;   0;eor
      131;20140811;   3;   18.2;  14.6;  -999;    -999;   70.54;-999;   22.2;   12.7;   10.0;-999;   0.0;   0;    5.967;   0;eor
      131;20140812;   3;   16.9;  11.9;  -999;    -999;   62.83;-999;   22.2;   12.4;    9.4;-999;   0.0;   0;    8.100;   0;eor
      131;20140813;   3;   16.1;  13.4;  -999;    -999;   74.63;-999;   20.7;   11.9;    9.1;-999;   5.3;   4;    1.783;   0;eor
      131;20140814;   3;   15.7;  13.3;  -999;    -999;   75.88;-999;   20.6;   11.9;   10.2;-999;   0.0;   0;    6.350;   0;eor
      131;20140815;   3;   14.1;  13.1;  -999;    -999;   81.63;-999;   18.5;   11.5;   10.0;-999;  16.2;   4;    3.550;   0;eor
      131;20140816;   3;   14.1;  13.1;  -999;    -999;   82.83;-999;   19.3;   11.9;   10.8;-999;   0.8;   4;    4.633;   0;eor
      131;20140817;   3;   15.8;  12.4;  -999;    -999;   69.71;-999;   19.7;   12.0;   10.6;-999;   0.0;   0;    6.333;   0;eor
      131;20140818;   3;   14.5;  12.2;  -999;    -999;   73.71;-999;   17.3;   11.0;    9.5;-999;   2.3;   4;    3.633;   0;eor
