STATIONS_ID; MESS_DATUM; QUALITAETS_NIVEAU; LUFTTEMPERATUR;DAMPFDRUCK;BEDECKUNGSGRAD;LUFTDRUCK_STATIONSHOEHE;REL_FEUCHTE; WINDGESCHWINDIGKEIT; LUFTTEMPERATUR_MAXIMUM;LUFTTEMPERATUR_MINIMUM;LUFTTEMP_AM_ERDB_MINIMUM; WINDSPITZE_MAXIMUM; NIEDERSCHLAGSHOEHE;NIEDERSCHLAGSHOEHE_IND;SONNENSCHEINDAUER; SCHNEEHOEHE;eor
      142;20141009;   3;   16.3;  13.1;  -999;    -999;   74.54;-999;   24.3;    9.0;    7.0;-999;   0.0;   0;     -999;   0;eor
      142;20141010;   3;   15.3;  14.8;  -999;    -999;   86.04;-999;   20.4;   11.4;    9.4;-999;   0.0;   0;     -999;   0;eor
      142;20141011;   3;   13.4;  14.9;  -999;    -999;   96.58;-999;   17.3;    9.6;    7.9;-999;   0.4;   4;     -999;   0;eor
      142;20141012;   3;   12.8;  14.0;  -999;    -999;   94.33;-999;   18.0;    8.3;    7.0;-999;   0.0;   0;     -999;   0;eor
      142;20141013;   3;   13.6;  14.7;  -999;    -999;   94.63;-999;   16.7;   10.9;    9.6;-999;   6.9;   4;     -999;   0;eor
      142;20141014;   3;   13.7;  13.3;  -999;    -999;   86.38;-999;   18.8;    9.6;    7.9;-999;   0.4;   4;     -999;   0;eor
      142;20141015;   3;   13.0;  13.7;  -999;    -999;   91.96;-999;   17.6;    9.6;    8.9;-999;   1.5;   4;     -999;   0;eor
      142;20141016;   3;   13.9;  14.4;  -999;    -999;   90.33;-999;   17.4;   12.1;   11.1;-999;  13.6;   4;     -999;   0;eor
      142;20141017;   3;   12.0;  13.9;  -999;    -999;   98.92;-999;   14.3;    7.1;    5.8;-999;   8.2;   4;     -999;   0;eor
      142;20141018;   3;   11.2;  12.6;  -999;    -999;   93.79;-999;   17.4;    5.8;    4.6;-999;   0.0;   0;     -999;   0;eor
      142;20141019;   3;   14.4;  12.9;  -999;    -999;   80.00;-999;   21.7;    6.3;    4.8;-999;   0.0;   0;     -999;   0;eor
      142;20141020;   3;   16.0;  14.8;  -999;    -999;   82.25;-999;   20.8;   11.7;   10.8;-999;  19.2;   4;     -999;   0;eor
      142;20141021;   3;   11.6;  12.8;  -999;    -999;   93.04;-999;   15.5;    6.2;    5.0;-999;  11.1;   4;     -999;   0;eor
      142;20141022;   3;    4.9;   8.0;  -999;    -999;   92.04;-999;    6.1;    3.7;    3.3;-999;  19.0;   4;     -999;   0;eor
      142;20141023;   3;    6.3;   8.8;  -999;    -999;   91.54;-999;    7.0;    5.6;    4.9;-999;   0.0;   0;     -999;   0;eor
      142;20141024;   3;    7.2;   9.3;  -999;    -999;   91.75;-999;   11.4;    3.7;    0.9;-999;   0.0;   0;     -999;   0;eor
      142;20141025;   3;    5.5;   9.0;  -999;    -999;   98.25;-999;    8.2;    1.9;    0.6;-999;   3.2;   4;     -999;   0;eor
      142;20141026;   3;    8.2;  10.4;  -999;    -999;   95.67;-999;   12.9;    6.5;    6.7;-999;   0.0;   0;     -999;   0;eor
      142;20141027;   3;    5.5;   8.9;  -999;    -999;   98.00;-999;    6.9;    4.6;    4.7;-999;   0.0;   0;     -999;   0;eor
      142;20141028;   3;    4.7;   8.1;  -999;    -999;   95.33;-999;    6.1;    2.8;    1.0;-999;   0.0;   0;     -999;   0;eor
      142;20141029;   3;    6.8;   9.2;  -999;    -999;   93.50;-999;   12.3;    3.5;    1.2;-999;   0.3;   4;     -999;   0;eor
      142;20141030;   3;    7.8;  10.7;  -999;    -999;   99.92;-999;   10.5;    2.9;    0.9;-999;   4.3;   4;     -999;   0;eor
      142;20141031;   3;    8.9;  11.0;  -999;    -999;   96.42;-999;   12.0;    6.4;    4.9;-999;   0.0;   0;     -999;   0;eor
      142;20141101;   3;    7.8;  10.1;  -999;    -999;   95.29;-999;   14.4;    4.0;    3.0;-999;   0.0;   0;     -999;   0;eor
      142;20141102;   3;    8.9;  10.4;  -999;    -999;   91.17;-999;   17.2;    3.1;    1.1;-999;   0.0;   4;     -999;   0;eor
      142;20141103;   3;    8.8;   9.8;  -999;    -999;   87.33;-999;   16.3;    3.5;    1.3;-999;   0.0;   0;     -999;   0;eor
      142;20141104;   3;   12.1;   8.4;  -999;    -999;   61.83;-999;   19.9;    4.7;    2.0;-999;   0.0;   0;     -999;   0;eor
      142;20141105;   3;    7.5;   9.5;  -999;    -999;   91.54;-999;   10.0;    4.2;    3.5;-999;   9.5;   4;     -999;   0;eor
      142;20141106;   3;    4.2;   8.2;  -999;    -999;   99.21;-999;    5.8;    2.3;    2.4;-999;   2.6;   4;     -999;   0;eor
      142;20141107;   3;    4.9;   8.4;  -999;    -999;   97.08;-999;    7.4;    3.2;    0.8;-999;   0.0;   0;     -999;   0;eor
      142;20141108;   3;    6.9;   8.8;  -999;    -999;   89.42;-999;   12.3;    1.9;    0.4;-999;   0.0;   0;     -999;   0;eor
      142;20141109;   3;    6.0;   9.2;  -999;    -999;   98.33;-999;    7.0;    5.1;    5.2;-999;   0.0;   0;     -999;   0;eor
      142;20141110;   3;    6.1;   9.2;  -999;    -999;   97.46;-999;    7.7;    4.3;    2.5;-999;   0.0;   0;     -999;   0;eor
      142;20141111;   3;    6.5;   9.6;  -999;    -999;   99.38;-999;    8.5;    5.0;    3.8;-999;   0.0;   0;     -999;   0;eor
      142;20141112;   3;    5.9;   9.3;  -999;    -999;   99.83;-999;    8.6;    2.6;    1.4;-999;   0.3;   4;     -999;   0;eor
      142;20141113;   3;    7.6;  10.4;  -999;    -999;   99.00;-999;    8.9;    6.4;    5.4;-999;   0.1;   4;     -999;   0;eor
      142;20141114;   3;    6.6;   9.8;  -999;    -999;   99.88;-999;    7.3;    5.9;    6.0;-999;   0.0;   0;     -999;   0;eor
      142;20141115;   3;    6.4;   9.6;  -999;    -999;   99.54;-999;    7.5;    5.2;    5.5;-999;   0.0;   4;     -999;   0;eor
      142;20141116;   3;    6.3;   8.5;  -999;    -999;   89.67;-999;   11.1;    1.7;   -0.5;-999;   0.0;   0;     -999;   0;eor
      142;20141117;   3;    3.9;   8.1;  -999;    -999;   99.54;-999;    5.9;    0.0;   -1.7;-999;   7.1;   4;     -999;   0;eor
      142;20141118;   3;    5.5;   9.1;  -999;    -999;  100.00;-999;    6.1;    5.2;    4.8;-999;  18.8;   4;     -999;   0;eor
      142;20141119;   3;    5.2;   8.8;  -999;    -999;   99.25;-999;    6.5;    1.6;    0.5;-999;   0.1;   4;     -999;   0;eor
      142;20141120;   3;    3.8;   7.7;  -999;    -999;   95.83;-999;    6.2;    0.8;   -0.6;-999;   0.0;   0;     -999;   0;eor
      142;20141121;   3;    3.7;   7.8;  -999;    -999;   97.96;-999;    4.8;    2.1;    0.2;-999;   0.7;   4;     -999;   0;eor
      142;20141122;   3;    4.4;   8.3;  -999;    -999;   98.33;-999;    8.2;    1.7;   -0.3;-999;   0.0;   0;     -999;   0;eor
      142;20141123;   3;    2.1;   7.1;  -999;    -999;  100.00;-999;    3.2;    0.9;   -0.6;-999;   0.0;   4;     -999;   0;eor
      142;20141124;   3;    4.6;   8.5;  -999;    -999;  100.00;-999;    7.9;    1.7;    0.2;-999;   0.0;   0;     -999;   0;eor
      142;20141125;   3;    4.9;   8.4;  -999;    -999;   96.67;-999;    7.0;    2.8;    2.7;-999;   0.0;   0;     -999;   0;eor
      142;20141126;   3;    2.5;   7.2;  -999;    -999;   98.83;-999;    2.9;    2.1;    2.2;-999;   0.0;   0;     -999;   0;eor
      142;20141127;   3;    2.6;   7.1;  -999;    -999;   97.04;-999;    5.3;    1.3;    1.1;-999;   0.0;   0;     -999;   0;eor
      142;20141128;   3;    0.5;   6.3;  -999;    -999;  100.00;-999;    1.5;   -0.2;    0.0;-999;   0.0;   0;     -999;   0;eor
      142;20141129;   3;    0.4;   6.3;  -999;    -999;  100.00;-999;    0.8;   -0.1;    0.1;-999;   0.0;   0;     -999;   0;eor
      142;20141130;   3;    0.7;   6.4;  -999;    -999;  100.00;-999;    1.3;    0.1;    0.2;-999;   0.0;   0;     -999;   0;eor
      142;20141201;   3;    1.7;   6.9;  -999;    -999;  100.00;-999;    2.4;    1.2;    1.2;-999;   1.5;   4;     -999;   0;eor
      142;20141202;   3;    1.8;   7.0;  -999;    -999;  100.00;-999;    2.6;    1.2;    1.1;-999;   0.2;   4;     -999;   0;eor
      142;20141203;   3;    1.4;   6.8;  -999;    -999;  100.00;-999;    1.9;    0.9;    1.0;-999;   0.2;   4;     -999;   0;eor
      142;20141204;   3;    2.2;   7.2;  -999;    -999;  100.00;-999;    2.6;    1.7;    1.6;-999;   0.0;   4;     -999;   0;eor
      142;20141205;   3;    1.9;   7.0;  -999;    -999;  100.00;-999;    2.5;    1.0;    0.9;-999;   0.2;   4;     -999;   0;eor
      142;20141206;   3;    1.7;   6.9;  -999;    -999;  100.00;-999;    2.6;    0.8;    0.7;-999;   0.8;   4;     -999;   0;eor
      142;20141207;   3;    2.3;   7.2;  -999;    -999;  100.00;-999;    2.7;    1.4;    0.1;-999;   1.4;   4;     -999;   0;eor
      142;20141208;   3;    1.4;   6.7;  -999;    -999;   99.79;-999;    2.9;   -0.6;   -2.5;-999;   0.2;   4;     -999;   0;eor
      142;20141209;   3;   -1.6;   5.5;  -999;    -999;  100.00;-999;    0.4;   -3.0;   -2.6;-999;   0.0;   0;     -999;   0;eor
      142;20141210;   3;   -0.2;   5.8;  -999;    -999;   95.79;-999;    2.4;   -3.0;   -2.6;-999;   0.5;   4;     -999;   0;eor
      142;20141211;   3;    4.2;   7.0;  -999;    -999;   85.38;-999;    5.7;    1.7;    0.6;-999;   0.1;   4;     -999;   0;eor
      142;20141212;   3;    5.6;   6.3;  -999;    -999;   69.46;-999;    8.4;    2.9;    0.1;-999;   0.0;   0;     -999;   0;eor
      142;20141213;   3;    5.9;   6.4;  -999;    -999;   68.54;-999;    9.1;    2.3;   -1.1;-999;   0.1;   4;     -999;   0;eor
      142;20141214;   3;    7.3;   7.6;  -999;    -999;   74.42;-999;   10.9;    4.8;    3.2;-999;   1.0;   4;     -999;   0;eor
      142;20141215;   3;    7.4;   9.2;  -999;    -999;   89.75;-999;    9.1;    5.5;    4.4;-999;   0.6;   4;     -999;   0;eor
      142;20141216;   3;    5.6;   8.8;  -999;    -999;   96.96;-999;    7.6;    4.0;    2.9;-999;   2.1;   4;     -999;   0;eor
      142;20141217;   3;    3.3;   7.6;  -999;    -999;   97.42;-999;    5.1;    1.6;    0.1;-999;   7.5;   4;     -999;   0;eor
      142;20141218;   3;    7.6;  10.2;  -999;    -999;   97.38;-999;   10.3;    4.6;    4.3;-999;   2.4;   4;     -999;   0;eor
      142;20141219;   3;    9.5;   9.9;  -999;    -999;   83.96;-999;   11.8;    6.7;    5.7;-999;   5.2;   4;     -999;   0;eor
      142;20141220;   3;    4.3;   7.1;  -999;    -999;   85.38;-999;    7.3;    0.8;   -0.6;-999;   9.2;   4;     -999;   0;eor
      142;20141221;   3;    2.8;   6.6;  -999;    -999;   89.04;-999;    5.1;    0.4;   -0.1;-999;   0.0;   0;     -999;   0;eor
      142;20141222;   3;    4.8;   6.5;  -999;    -999;   76.17;-999;    8.0;    1.6;   -0.2;-999;   0.0;   0;     -999;   0;eor
      142;20141223;   3;    5.5;   5.1;  -999;    -999;   57.21;-999;   10.0;    0.6;   -3.2;-999;   0.0;   0;     -999;   0;eor
      142;20141224;   3;    4.2;   5.9;  -999;    -999;   70.58;-999;    7.5;   -1.2;   -4.2;-999;   0.4;   4;     -999;   0;eor
      142;20141225;   3;    3.5;   6.6;  -999;    -999;   83.58;-999;    6.6;    0.6;   -1.4;-999;   4.5;   4;     -999;   0;eor
      142;20141226;   3;   -0.6;   5.8;  -999;    -999;   98.63;-999;    1.0;   -3.7;   -9.2;-999;   2.5;   4;     -999;   1;eor
      142;20141227;   3;   -2.0;   5.3;  -999;    -999;   99.63;-999;    0.4;   -4.5;   -8.1;-999;   5.5;   4;     -999;   3;eor
      142;20141228;   3;   -5.0;   4.2;  -999;    -999;   94.17;-999;    0.2;  -14.1;  -18.6;-999;   1.3;   4;     -999;  10;eor
      142;20141229;   3;   -8.1;   3.3;  -999;    -999;   97.38;-999;   -4.2;  -14.7;  -19.3;-999;   2.2;   4;     -999;  12;eor
      142;20141230;   3;   -3.1;   4.9;  -999;    -999;   99.96;-999;   -0.8;   -5.5;   -7.3;-999;  10.8;   4;     -999;  15;eor
      142;20141231;   3;   -1.1;   5.6;  -999;    -999;   99.54;-999;   -0.2;   -1.9;   -2.8;-999;   0.0;   0;     -999;  28;eor
      142;20150101;   3;   -2.9;   4.9;  -999;    -999;   99.88;-999;   -0.1;   -6.4;   -7.5;-999;   0.0;   0;     -999;  22;eor
      142;20150102;   3;   -0.9;   5.8;  -999;    -999;   98.67;-999;    2.4;   -6.9;   -9.2;-999;   7.4;   4;     -999;  20;eor
      142;20150103;   3;    0.8;   6.5;  -999;    -999;   99.67;-999;    5.5;   -0.5;   -2.3;-999;  23.6;   4;     -999;  14;eor
      142;20150104;   3;    0.7;   5.9;  -999;    -999;   92.75;-999;    1.0;    0.2;   -0.6;-999;   0.0;   0;     -999;   8;eor
      142;20150105;   3;    0.1;   5.1;  -999;    -999;   82.50;-999;    2.5;   -2.3;   -5.2;-999;   0.0;   0;     -999;   7;eor
      142;20150106;   3;   -0.9;   4.9;  -999;    -999;   86.75;-999;    3.4;   -4.7;   -6.7;-999;   0.0;   0;     -999;   5;eor
      142;20150107;   3;   -0.3;   5.8;  -999;    -999;   96.25;-999;    1.7;   -3.8;   -6.5;-999;   0.5;   4;     -999;   4;eor
      142;20150108;   3;    3.8;   6.8;  -999;    -999;   85.38;-999;    7.1;   -2.5;   -3.7;-999;   0.2;   4;     -999;   4;eor
      142;20150109;   3;    6.2;   8.0;  -999;    -999;   83.92;-999;    8.9;    3.4;    2.0;-999;   3.4;   4;     -999;   0;eor
      142;20150110;   3;   11.9;  10.8;  -999;    -999;   78.29;-999;   14.4;    8.8;    7.9;-999;   9.0;   4;     -999;   0;eor
      142;20150111;   3;    2.4;   6.8;  -999;    -999;   92.29;-999;   10.7;    0.3;   -0.4;-999;   4.3;   4;     -999;   0;eor
      142;20150112;   3;    3.2;   5.2;  -999;    -999;   68.79;-999;    4.7;    1.3;   -0.2;-999;   0.0;   0;     -999;   0;eor
      142;20150113;   3;    7.0;   4.1;  -999;    -999;   41.33;-999;   12.8;    0.5;   -2.2;-999;   0.0;   0;     -999;   0;eor
      142;20150114;   3;    5.4;   6.9;  -999;    -999;   77.79;-999;   10.1;    0.1;   -1.6;-999;   4.0;   4;     -999;   0;eor
      142;20150115;   3;    2.2;   6.3;  -999;    -999;   88.83;-999;    6.9;   -0.7;   -2.2;-999;   0.0;   0;     -999;   0;eor
      142;20150116;   3;    1.5;   6.1;  -999;    -999;   89.75;-999;    4.7;   -1.2;   -2.9;-999;   1.4;   4;     -999;   0;eor
      142;20150117;   3;    1.0;   6.5;  -999;    -999;   99.54;-999;    3.6;    0.1;   -0.1;-999;   7.0;   4;     -999;   0;eor
      142;20150118;   3;    0.6;   6.3;  -999;    -999;   98.63;-999;    2.0;    0.1;   -0.1;-999;   0.0;   4;     -999;   2;eor
      142;20150119;   3;    0.1;   5.8;  -999;    -999;   94.75;-999;    2.8;   -2.0;   -3.6;-999;   0.0;   0;     -999;   0;eor
      142;20150120;   3;   -0.5;   5.9;  -999;    -999;   99.92;-999;    0.9;   -2.0;   -3.5;-999;   0.2;   4;     -999;   0;eor
      142;20150121;   3;   -0.5;   5.6;  -999;    -999;   95.75;-999;   -0.1;   -1.3;   -1.4;-999;   0.0;   0;     -999;   0;eor
      142;20150122;   3;   -0.4;   5.9;  -999;    -999;   99.58;-999;    0.2;   -0.7;   -0.8;-999;   1.1;   4;     -999;   0;eor
      142;20150123;   3;   -0.6;   5.9;  -999;    -999;  100.00;-999;   -0.1;   -1.1;   -1.3;-999;   0.2;   4;     -999;   2;eor
      142;20150124;   3;   -0.8;   5.7;  -999;    -999;   98.21;-999;    0.2;   -2.2;   -3.8;-999;   2.1;   4;     -999;   2;eor
      142;20150125;   3;   -0.7;   5.5;  -999;    -999;   94.79;-999;    0.7;   -1.5;   -1.8;-999;   2.5;   4;     -999;   4;eor
      142;20150126;   3;   -0.6;   5.3;  -999;    -999;   92.17;-999;    3.0;   -1.6;   -1.9;-999;   5.0;   4;     -999;   7;eor
      142;20150127;   3;    0.2;   6.1;  -999;    -999;   98.75;-999;    1.4;   -0.6;   -1.4;-999;   5.2;   4;     -999;  11;eor
      142;20150128;   3;   -0.1;   5.6;  -999;    -999;   91.83;-999;    2.2;   -3.1;   -6.5;-999;   3.0;   4;     -999;  13;eor
      142;20150129;   3;    0.7;   6.1;  -999;    -999;   95.83;-999;    2.1;   -1.0;   -3.1;-999;   5.4;   4;     -999;  11;eor
      142;20150130;   3;   -0.3;   5.5;  -999;    -999;   91.25;-999;    1.3;   -2.4;   -6.4;-999;   1.5;   4;     -999;  13;eor
      142;20150131;   3;   -0.8;   5.0;  -999;    -999;   88.04;-999;    1.9;   -3.8;   -7.9;-999;   0.0;   4;     -999;  16;eor
      142;20150201;   3;   -1.2;   5.2;  -999;    -999;   92.79;-999;    1.3;   -3.9;  -10.3;-999;   4.2;   4;     -999;  13;eor
      142;20150202;   3;   -1.2;   5.4;  -999;    -999;   96.08;-999;    0.7;   -6.2;   -9.2;-999;   0.6;   4;     -999;  19;eor
      142;20150203;   3;   -6.6;   3.5;  -999;    -999;   93.00;-999;   -0.7;  -12.8;  -16.2;-999;   0.0;   0;     -999;  19;eor
      142;20150204;   3;   -8.1;   3.2;  -999;    -999;   93.25;-999;   -2.6;  -13.2;  -15.8;-999;   0.0;   0;     -999;  18;eor
      142;20150205;   3;   -3.4;   4.1;  -999;    -999;   86.54;-999;   -2.3;   -5.1;   -5.6;-999;   0.0;   0;     -999;  16;eor
      142;20150206;   3;   -4.3;   3.5;  -999;    -999;   78.13;-999;   -1.2;   -7.2;  -11.1;-999;   0.0;   0;     -999;  16;eor
      142;20150207;   3;   -6.0;   3.0;  -999;    -999;   78.54;-999;   -2.3;   -8.4;  -11.9;-999;   0.2;   4;     -999;  15;eor
