STATIONS_ID; MESS_DATUM; QUALITAETS_NIVEAU; LUFTTEMPERATUR;DAMPFDRUCK;BEDECKUNGSGRAD;LUFTDRUCK_STATIONSHOEHE;REL_FEUCHTE; WINDGESCHWINDIGKEIT; LUFTTEMPERATUR_MAXIMUM;LUFTTEMPERATUR_MINIMUM;LUFTTEMP_AM_ERDB_MINIMUM; WINDSPITZE_MAXIMUM; NIEDERSCHLAGSHOEHE;NIEDERSCHLAGSHOEHE_IND;SONNENSCHEINDAUER; SCHNEEHOEHE;eor
      125;20140808;   3;   18.1;  15.2;   2.7;  928.33;   75.29;   1.7;   -999;   -999;   10.0;   5.7;   0.0;   4;     -999;   0;eor
      125;20140809;   3;   18.3;  16.4;  -999;  928.70;   78.50;   3.5;   -999;   -999;   15.0;  12.3;   0.5;   4;     -999;-999;eor
      125;20140810;   3;   20.1;  16.6;  -999;  926.51;   72.50;   2.4;   -999;   -999;   11.0;  15.4;   4.0;   4;     -999;-999;eor
      125;20140811;   3;   15.2;  16.0;   7.7;  929.37;   91.38;   3.3;   -999;   -999;   14.0;  14.4;   9.7;   4;     -999;   0;eor
      125;20140812;   3;   15.4;  12.5;   6.7;  929.05;   72.75;   2.5;   -999;   -999;   12.0;   8.7;   0.0;   4;     -999;   0;eor
      125;20140813;   3;   13.1;  13.8;   7.3;  922.73;   91.25;   3.6;   -999;   -999;   12.0;  19.0;  13.7;   4;     -999;   0;eor
      125;20140814;   3;   12.7;  11.0;   5.7;  927.92;   75.75;   3.9;   -999;   -999;    8.0;  13.4;   0.0;   0;     -999;   0;eor
      125;20140815;   3;   11.7;  11.0;  -999;  928.85;   80.50;   4.8;   -999;   -999;    8.0;  17.5;   4.1;   4;     -999;-999;eor
      125;20140816;   3;   10.7;  11.3;  -999;  933.01;   88.25;   5.0;   -999;   -999;    8.0;  13.9;   5.4;   4;     -999;-999;eor
      125;20140817;   3;   13.1;  10.6;  -999;  930.33;   72.83;   3.5;   -999;   -999;    5.0;  10.3;   0.0;   0;     -999;-999;eor
      125;20140818;   3;   14.4;  12.4;   5.7;  926.05;   75.63;   3.7;   -999;   -999;    7.0;  12.9;   3.9;   4;     -999;   0;eor
      125;20140819;   3;   14.0;  12.7;   6.7;  926.95;   80.46;   3.1;   -999;   -999;   10.0;  11.3;   0.4;   4;     -999;   0;eor
      125;20140820;   3;   12.4;  12.2;   8.0;  929.55;   84.42;   1.6;   -999;   -999;   10.0;   4.6;   1.2;   4;     -999;   0;eor
      125;20140821;   3;   13.0;  11.3;   6.0;  930.34;   77.25;   2.1;   -999;   -999;    9.0;  11.3;   0.0;   0;     -999;   0;eor
      125;20140822;   3;   13.8;  11.5;   6.0;  929.13;   74.46;   2.6;   -999;   -999;    9.0;   8.2;   0.0;   0;     -999;   0;eor
      125;20140823;   3;   13.3;  11.5;  -999;  929.16;   75.88;   3.1;   -999;   -999;   11.0;  11.3;   3.6;   4;     -999;-999;eor
      125;20140824;   3;   10.4;   9.9;  -999;  932.51;   79.83;   4.0;   -999;   -999;    8.0;  11.8;   1.8;   4;     -999;-999;eor
      125;20140825;   3;   10.8;   9.7;   7.3;  929.97;   76.88;   1.9;   -999;   -999;    2.0;   9.3;   4.8;   4;     -999;   0;eor
      125;20140826;   3;   14.5;  13.9;   7.0;  922.77;   84.29;   5.9;   -999;   -999;   11.0;  19.0;   5.4;   4;     -999;   0;eor
      125;20140827;   3;   12.8;  13.8;   7.7;  928.67;   93.63;   3.8;   -999;   -999;   11.0;  14.4;   6.8;   4;     -999;   0;eor
      125;20140828;   3;   13.9;  13.1;   4.7;  931.78;   83.79;   1.4;   -999;   -999;    8.0;   4.6;   0.0;   0;     -999;   0;eor
      125;20140829;   3;   16.3;  15.6;   6.7;  931.72;   84.92;   2.0;   -999;   -999;   10.0;   8.2;   3.3;   4;     -999;   0;eor
      125;20140830;   3;   16.1;  15.7;  -999;  932.40;   86.33;   1.8;   -999;   -999;   14.0;   5.1;   0.0;   0;     -999;-999;eor
      125;20140831;   3;   12.0;  13.0;  -999;  929.31;   92.71;   3.6;   -999;   -999;    9.0;  15.4;  20.7;   4;     -999;-999;eor
      125;20140901;   3;   10.4;  11.5;   7.3;  932.10;   91.63;   2.3;   -999;   -999;    9.0;   7.2;   2.5;   4;     -999;   0;eor
      125;20140902;   3;   11.2;  12.0;   7.0;  933.25;   90.42;   1.3;   -999;   -999;    9.0;   4.1;   1.8;   4;     -999;   0;eor
      125;20140903;   3;   12.3;  13.2;   7.7;  931.58;   91.96;   4.2;   -999;   -999;   10.0;  11.3;   0.2;   4;     -999;   0;eor
      125;20140904;   3;   14.4;  15.0;   7.3;  930.08;   91.17;   2.6;   -999;   -999;   12.0;   8.7;   0.0;   4;     -999;   0;eor
      125;20140905;   3;   15.7;  15.2;   5.3;  928.91;   86.04;   2.2;   -999;   -999;    9.0;   9.3;   0.0;   0;     -999;   0;eor
      125;20140906;   3;   16.5;  15.9;  -999;  927.73;   85.54;   1.4;   -999;   -999;   11.0;   6.2;   0.9;   4;     -999;-999;eor
      125;20140907;   3;   16.4;  15.4;  -999;  928.48;   84.21;   1.7;   -999;   -999;   10.0;   7.2;   2.2;   4;     -999;-999;eor
      125;20140908;   3;   17.2;  15.1;   4.7;  930.04;   79.33;   1.7;   -999;   -999;    9.0;   8.7;   0.0;   0;     -999;   0;eor
      125;20140909;   3;   15.6;  16.1;   6.3;  930.70;   90.83;   1.5;   -999;   -999;   10.0;   9.3;   5.8;   4;     -999;   0;eor
      125;20140910;   3;   13.9;  13.8;   7.0;  929.06;   86.79;   1.6;   -999;   -999;   12.0;   6.7;   0.0;   4;     -999;   0;eor
      125;20140911;   3;   11.1;  11.4;   7.0;  927.92;   86.83;   2.0;   -999;   -999;    8.0;   6.7;   0.0;   4;     -999;   0;eor
      125;20140912;   3;    9.3;  10.9;   8.0;  928.86;   93.17;   4.7;   -999;   -999;    8.0;  12.3;  10.0;   4;     -999;   0;eor
      125;20140913;   3;   11.9;  12.4;  -999;  932.55;   89.50;   2.7;   -999;   -999;    9.0;   8.7;   0.7;   4;     -999;-999;eor
      125;20140914;   3;   13.7;  14.2;  -999;  931.10;   90.79;   2.1;   -999;   -999;   11.0;   7.7;   0.0;   0;     -999;-999;eor
      125;20140915;   3;   13.8;  14.1;   4.7;  929.58;   89.83;   2.1;   -999;   -999;   12.0;   7.7;   0.0;   0;     -999;   0;eor
      125;20140916;   3;   13.9;  13.9;   1.3;  929.06;   88.13;   2.0;   -999;   -999;    7.0;   6.7;   0.0;   0;     -999;   0;eor
      125;20140917;   3;   15.0;  14.9;   2.3;  927.00;   88.04;   1.9;   -999;   -999;    9.0;   6.7;   0.0;   0;     -999;   0;eor
      125;20140918;   3;   16.0;  14.6;   3.7;  927.04;   82.46;   1.9;   -999;   -999;    9.0;   9.8;  14.5;   4;     -999;   0;eor
      125;20140919;   3;   16.0;  15.3;   6.3;  928.88;   85.00;   1.6;   -999;   -999;    9.0;   4.6;   0.0;   0;     -999;   0;eor
      125;20140920;   3;   15.4;  15.2;  -999;  930.03;   87.46;   2.6;   -999;   -999;   11.0;  12.3;   3.5;   4;     -999;-999;eor
      125;20140921;   3;   13.9;  13.7;  -999;  929.20;   87.08;   5.1;   -999;   -999;   10.0;  14.9;  16.4;   4;     -999;-999;eor
      125;20140922;   3;    8.8;   9.8;   7.0;  931.35;   85.67;   4.8;   -999;   -999;    7.0;  14.4;   0.1;   4;     -999;   0;eor
      125;20140923;   3;    7.3;   8.0;   2.3;  932.31;   79.63;   2.3;   -999;   -999;    1.0;   7.7;   0.0;   0;     -999;   0;eor
      125;20140924;   3;    9.9;   9.8;   4.7;  927.37;   81.08;   3.0;   -999;   -999;    1.0;  11.3;  10.1;   4;     -999;   0;eor
