STATIONS_ID; MESS_DATUM; QUALITAETS_NIVEAU; LUFTTEMPERATUR;DAMPFDRUCK;BEDECKUNGSGRAD;LUFTDRUCK_STATIONSHOEHE;REL_FEUCHTE; WINDGESCHWINDIGKEIT; LUFTTEMPERATUR_MAXIMUM;LUFTTEMPERATUR_MINIMUM;LUFTTEMP_AM_ERDB_MINIMUM; WINDSPITZE_MAXIMUM; NIEDERSCHLAGSHOEHE;NIEDERSCHLAGSHOEHE_IND;SONNENSCHEINDAUER; SCHNEEHOEHE;eor
      102;20140809;   3;   20.0;  -999;  -999; 1001.77;    -999;-999;   21.9;   16.8;   -999;-999;  -999;-999;     -999;-999;eor
      102;20140810;   3;   20.5;  -999;  -999; 1000.45;    -999;-999;   23.5;   17.8;   -999;-999;  -999;-999;     -999;-999;eor
      102;20140811;   3;   17.5;  -999;  -999; 1001.03;    -999;-999;   20.0;   15.3;   -999;-999;  -999;-999;     -999;-999;eor
      102;20140812;   3;   16.1;  -999;  -999; 1001.15;    -999;-999;   18.2;   14.0;   -999;-999;  -999;-999;     -999;-999;eor
      102;20140813;   3;   16.3;  -999;  -999;  998.67;    -999;-999;   18.8;   13.5;   -999;-999;  -999;-999;     -999;-999;eor
      102;20140814;   3;   16.3;  -999;  -999; 1001.55;    -999;-999;   18.8;   14.4;   -999;-999;  -999;-999;     -999;-999;eor
      102;20140815;   3;   16.3;  -999;  -999; 1005.45;    -999;-999;   17.7;   14.8;   -999;-999;  -999;-999;     -999;-999;eor
      102;20140816;   3;   15.8;  -999;  -999; 1008.74;    -999;-999;   17.0;   13.5;   -999;-999;  -999;-999;     -999;-999;eor
      102;20140817;   3;   14.9;  -999;  -999;  999.21;    -999;-999;   16.4;   13.6;   -999;-999;  -999;-999;     -999;-999;eor
      102;20140818;   3;   14.7;  -999;  -999;  994.51;    -999;-999;   17.0;   12.6;   -999;-999;  -999;-999;     -999;-999;eor
      102;20140819;   3;   13.7;  -999;  -999; 1000.94;    -999;-999;   15.8;   11.4;   -999;-999;  -999;-999;     -999;-999;eor
      102;20140820;   3;   14.4;  -999;  -999; 1006.26;    -999;-999;   15.6;   11.8;   -999;-999;  -999;-999;     -999;-999;eor
      102;20140821;   3;   13.7;  -999;  -999; 1008.38;    -999;-999;   16.5;   10.9;   -999;-999;  -999;-999;     -999;-999;eor
      102;20140822;   3;   13.9;  -999;  -999; 1003.44;    -999;-999;   16.2;   12.4;   -999;-999;  -999;-999;     -999;-999;eor
      102;20140823;   3;   13.5;  -999;  -999; 1005.43;    -999;-999;   15.2;   11.4;   -999;-999;  -999;-999;     -999;-999;eor
      102;20140824;   3;   13.8;  -999;  -999; 1009.68;    -999;-999;   15.5;   11.3;   -999;-999;  -999;-999;     -999;-999;eor
      102;20140825;   3;   13.8;  -999;  -999; 1008.33;    -999;-999;   15.9;   11.2;   -999;-999;  -999;-999;     -999;-999;eor
      102;20140826;   3;   14.7;  -999;  -999; 1004.78;    -999;-999;   16.6;   12.9;   -999;-999;  -999;-999;     -999;-999;eor
      102;20140827;   3;   16.5;  -999;  -999; 1011.20;    -999;-999;   18.1;   15.5;   -999;-999;  -999;-999;     -999;-999;eor
      102;20140828;   3;   17.8;  -999;  -999; 1010.51;    -999;-999;   22.7;   14.4;   -999;-999;  -999;-999;     -999;-999;eor
      102;20140829;   3;   17.4;  -999;  -999; 1008.01;    -999;-999;   18.4;   16.2;   -999;-999;  -999;-999;     -999;-999;eor
      102;20140830;   3;   16.5;  -999;  -999; 1007.51;    -999;-999;   18.5;   15.1;   -999;-999;  -999;-999;     -999;-999;eor
      102;20140831;   3;   16.3;  -999;  -999; 1008.25;    -999;-999;   17.2;   14.9;   -999;-999;  -999;-999;     -999;-999;eor
      102;20140901;   3;   16.5;  -999;  -999; 1013.54;    -999;-999;   17.4;   15.6;   -999;-999;  -999;-999;     -999;-999;eor
      102;20140902;   3;   17.4;  -999;  -999; 1018.28;    -999;-999;   20.0;   15.6;   -999;-999;  -999;-999;     -999;-999;eor
      102;20140903;   3;   17.3;  -999;  -999; 1021.15;    -999;-999;   21.0;   14.4;   -999;-999;  -999;-999;     -999;-999;eor
      102;20140904;   3;   18.0;  -999;  -999; 1017.30;    -999;-999;   22.4;   14.6;   -999;-999;  -999;-999;     -999;-999;eor
      102;20140905;   3;   18.9;  -999;  -999; 1010.60;    -999;-999;   22.4;   16.1;   -999;-999;  -999;-999;     -999;-999;eor
      102;20140906;   3;   18.6;  -999;  -999; 1007.60;    -999;-999;   20.6;   17.7;   -999;-999;  -999;-999;     -999;-999;eor
      102;20140907;   3;   17.2;  -999;  -999; 1008.99;    -999;-999;   18.3;   16.4;   -999;-999;  -999;-999;     -999;-999;eor
      102;20140908;   3;   16.0;  -999;  -999; 1011.50;    -999;-999;   16.9;   14.7;   -999;-999;  -999;-999;     -999;-999;eor
      102;20140909;   3;   15.6;  -999;  -999; 1012.76;    -999;-999;   16.5;   14.4;   -999;-999;  -999;-999;     -999;-999;eor
      102;20140910;   3;   16.6;  -999;  -999; 1013.37;    -999;-999;   17.8;   15.3;   -999;-999;  -999;-999;     -999;-999;eor
      102;20140911;   3;   16.6;  -999;  -999; 1015.60;    -999;-999;   19.5;   14.7;   -999;-999;  -999;-999;     -999;-999;eor
      102;20140912;   3;   16.6;  -999;  -999; 1018.92;    -999;-999;   18.2;   13.6;   -999;-999;  -999;-999;     -999;-999;eor
      102;20140913;   3;   16.9;  -999;  -999; 1020.29;    -999;-999;   18.9;   14.4;   -999;-999;  -999;-999;     -999;-999;eor
      102;20140914;   3;   16.8;  -999;  -999; 1017.21;    -999;-999;   19.4;   15.3;   -999;-999;  -999;-999;     -999;-999;eor
      102;20140915;   3;   18.5;  -999;  -999; 1014.27;    -999;-999;   22.7;   16.5;   -999;-999;  -999;-999;     -999;-999;eor
      102;20140916;   3;   19.0;  -999;  -999; 1012.92;    -999;-999;   22.1;   16.4;   -999;-999;  -999;-999;     -999;-999;eor
      102;20140917;   3;   18.6;  -999;  -999; 1011.13;    -999;-999;   22.3;   16.1;   -999;-999;  -999;-999;     -999;-999;eor
      102;20140918;   3;   18.9;  -999;  -999; 1008.33;    -999;-999;   23.1;   16.0;   -999;-999;  -999;-999;     -999;-999;eor
      102;20140919;   3;   18.8;  -999;  -999; 1007.82;    -999;-999;   23.4;   16.2;   -999;-999;  -999;-999;     -999;-999;eor
      102;20140920;   3;   17.6;  -999;  -999; 1008.67;    -999;-999;   21.0;   15.8;   -999;-999;  -999;-999;     -999;-999;eor
      102;20140921;   3;   16.0;  -999;  -999; 1009.23;    -999;-999;   17.3;   14.4;   -999;-999;  -999;-999;     -999;-999;eor
      102;20140922;   3;   14.1;  -999;  -999; 1010.99;    -999;-999;   15.2;   10.1;   -999;-999;  -999;-999;     -999;-999;eor
      102;20140923;   3;   14.6;  -999;  -999; 1013.17;    -999;-999;   15.5;   13.5;   -999;-999;  -999;-999;     -999;-999;eor
      102;20140924;   3;   13.8;  -999;  -999; 1004.20;    -999;-999;   15.5;   12.5;   -999;-999;  -999;-999;     -999;-999;eor
      102;20140925;   3;   14.7;  -999;  -999; 1008.68;    -999;-999;   16.0;   13.0;   -999;-999;  -999;-999;     -999;-999;eor
      102;20140926;   3;   16.0;  -999;  -999; 1013.99;    -999;-999;   17.3;   14.7;   -999;-999;  -999;-999;     -999;-999;eor
      102;20140927;   3;   15.5;  -999;  -999; 1021.55;    -999;-999;   17.1;   13.5;   -999;-999;  -999;-999;     -999;-999;eor
      102;20140928;   3;   16.2;  -999;  -999; 1019.14;    -999;-999;   18.4;   14.5;   -999;-999;  -999;-999;     -999;-999;eor
      102;20140929;   3;   16.7;  -999;  -999; 1016.58;    -999;-999;   18.6;   15.0;   -999;-999;  -999;-999;     -999;-999;eor
      102;20140930;   3;   -999;  -999;  -999;    -999;    -999;-999;   -999;   -999;   -999;-999;  -999;-999;     -999;-999;eor
      102;20141001;   3;   -999;  -999;  -999;    -999;    -999;-999;   -999;   -999;   -999;-999;  -999;-999;     -999;-999;eor
      102;20141002;   3;   16.4;  -999;  -999; 1024.25;    -999;-999;   17.8;   15.6;   -999;-999;  -999;-999;     -999;-999;eor
      102;20141003;   3;   16.9;  -999;  -999; 1020.68;    -999;-999;   19.6;   15.6;   -999;-999;  -999;-999;     -999;-999;eor
      102;20141004;   3;   16.5;  -999;  -999; 1013.30;    -999;-999;   19.6;   14.0;   -999;  15.2;  -999;-999;   10.267;-999;eor
      102;20141005;   3;   14.5;  13.8;  -999; 1012.66;   83.58;   5.0;   16.2;   13.2;   -999;  11.9;  -999;-999;    2.567;-999;eor
      102;20141006;   3;   14.7;  13.1;  -999; 1008.36;   78.67;  10.5;   17.3;   12.1;   -999;  16.1;  -999;-999;    6.850;-999;eor
      102;20141007;   3;   13.2;  12.3;  -999;  996.39;   80.50;  13.5;   15.8;   11.4;   -999;  22.3;  -999;-999;    2.083;-999;eor
      102;20141008;   3;   12.8;  12.8;  -999;  999.27;   84.83;  11.6;   15.8;   10.2;   -999;  20.4;  -999;-999;    2.250;-999;eor
      102;20141009;   3;   15.5;  14.2;  -999;  998.39;   81.08;  10.5;   16.9;   14.5;   -999;  15.2;  -999;-999;    3.817;-999;eor
      102;20141010;   3;   14.8;  13.5;  -999; 1007.35;   80.54;   9.1;   16.3;   13.4;   -999;  16.5;  -999;-999;    7.133;-999;eor
      102;20141011;   3;   14.4;  14.1;  -999; 1008.96;   86.04;   3.3;   16.7;   13.0;   -999;  10.6;  -999;-999;    5.150;-999;eor
      102;20141012;   3;   13.3;  13.2;  -999; 1009.15;   86.88;   6.4;   17.3;   11.7;   -999;  13.6;  -999;-999;    8.217;-999;eor
      102;20141013;   3;   13.2;  14.6;  -999; 1002.97;   95.54;   8.2;   14.6;   11.5;   -999;  17.6;  -999;-999;    0.000;-999;eor
      102;20141014;   3;   13.9;  13.8;  -999; 1002.24;   86.92;   4.6;   15.5;   12.3;   -999;  10.6;  -999;-999;    5.483;-999;eor
      102;20141015;   3;   14.0;  14.4;  -999;  999.52;   89.75;   8.2;   15.1;   13.0;   -999;  11.7;  -999;-999;    0.633;-999;eor
      102;20141016;   3;   12.9;  14.3;  -999;  999.98;   95.88;   5.5;   14.0;   11.2;   -999;   8.9;  -999;-999;    0.000;-999;eor
      102;20141017;   3;   14.2;  15.4;  -999; 1006.54;   94.79;   7.9;   15.8;   12.3;   -999;  13.5;  -999;-999;    4.633;-999;eor
      102;20141018;   3;   15.2;  15.4;  -999; 1012.71;   89.42;  10.0;   17.7;   13.4;   -999;  15.0;  -999;-999;    1.500;-999;eor
      102;20141019;   3;   16.7;  16.9;  -999; 1007.04;   88.88;  11.8;   19.3;   15.6;   -999;  19.1;  -999;-999;    0.000;-999;eor
      102;20141020;   3;   14.5;  13.7;  -999; 1005.80;   82.92;  13.5;   15.7;   12.4;   -999;  20.8;  -999;-999;    4.567;-999;eor
      102;20141021;   3;   12.5;  12.8;  -999;  995.27;   87.88;  13.3;   13.9;   11.0;   -999;  28.0;  -999;-999;    0.000;-999;eor
      102;20141022;   3;   12.0;  10.7;  -999; 1004.92;   76.42;  19.6;   12.9;   10.2;   -999;  32.6;  -999;-999;    0.000;-999;eor
      102;20141023;   3;   11.8;  11.9;  -999; 1015.69;   86.13;   8.3;   13.0;   10.3;   -999;  12.9;  -999;-999;    0.000;-999;eor
      102;20141024;   3;   12.4;  12.0;  -999; 1013.09;   83.65;  10.9;   13.8;   11.1;   -999;  14.1;  -999;-999;    0.017;-999;eor
      102;20141025;   3;   12.5;  12.6;  -999; 1012.45;   87.38;   8.7;   13.9;   11.2;   -999;  14.1;  -999;-999;    4.117;-999;eor
      102;20141026;   3;   12.4;  12.2;  -999; 1016.93;   85.08;  10.2;   14.1;   10.3;   -999;  13.7;  -999;-999;    2.717;-999;eor
      102;20141027;   3;   13.1;  12.4;  -999; 1017.54;   82.17;   9.2;   14.6;   11.7;   -999;  14.3;  -999;-999;    3.683;-999;eor
      102;20141028;   3;   11.3;  11.7;  -999; 1012.56;   86.88;   9.3;   13.3;    8.3;   -999;  15.4;  -999;-999;    8.700;-999;eor
      102;20141029;   3;   10.2;  10.4;  -999; 1011.81;   84.13;   8.9;   12.5;    7.6;   -999;  16.6;  -999;-999;    0.017;-999;eor
      102;20141030;   3;   10.4;  10.7;  -999; 1018.99;   84.75;   6.1;   11.2;    9.7;   -999;  11.6;  -999;-999;    3.683;-999;eor
      102;20141031;   3;   12.6;  14.1;  -999; 1016.98;   96.46;   5.6;   14.5;   11.1;   -999;   8.4;  -999;-999;    0.017;-999;eor
      102;20141101;   3;   14.2;  13.9;  -999; 1013.13;   85.79;   7.3;   16.9;   12.2;   -999;  10.6;  -999;-999;    7.500;-999;eor
      102;20141102;   3;   14.2;  13.5;  -999; 1005.60;   83.83;   9.0;   15.9;   12.9;   -999;  14.2;  -999;-999;    6.250;-999;eor
      102;20141103;   3;   13.5;  12.8;  -999;  992.78;   82.65;  12.7;   15.2;   12.0;   -999;  24.1;  -999;-999;    0.600;-999;eor
      102;20141104;   3;   11.0;  11.3;  -999;  990.13;   85.96;   7.3;   13.6;   10.1;   -999;  15.2;  -999;-999;    1.000;-999;eor
      102;20141105;   3;   10.8;  10.4;  -999;  998.25;   80.46;   2.4;   11.5;    9.8;   -999;   7.3;  -999;-999;    1.467;-999;eor
      102;20141106;   3;    9.7;  10.2;  -999; 1005.19;   85.13;   5.4;   11.5;    7.7;   -999;  10.6;  -999;-999;    4.083;-999;eor
      102;20141107;   3;    8.4;   9.2;  -999; 1000.53;   83.54;  11.4;   10.1;    5.7;   -999;  17.5;  -999;-999;    4.900;-999;eor
      102;20141108;   3;   10.4;  10.4;  -999; 1003.50;   82.71;  11.3;   12.2;    9.3;   -999;  17.5;  -999;-999;    6.050;-999;eor
      102;20141109;   3;   10.0;  10.1;  -999; 1004.42;   81.96;   9.1;   12.0;    8.5;   -999;  14.5;  -999;-999;    5.517;-999;eor
      102;20141110;   3;   10.0;  11.0;  -999; 1004.26;   90.17;   8.2;   11.2;    8.6;   -999;  11.8;  -999;-999;    0.867;-999;eor
      102;20141111;   3;    9.4;  10.6;  -999; 1005.05;   89.61;   8.8;   10.8;    7.9;   -999;  14.9;  -999;-999;    6.317;-999;eor
      102;20141112;   3;    9.6;  11.5;  -999; 1001.37;   96.00;   7.0;   10.3;    8.9;   -999;  13.2;  -999;-999;    0.000;-999;eor
      102;20141113;   3;   10.1;  11.7;  -999; 1008.53;   94.88;   3.7;   10.7;    9.5;   -999;   8.7;  -999;-999;    0.167;-999;eor
      102;20141114;   3;   10.7;  11.4;  -999; 1006.49;   88.25;   9.2;   11.7;    9.6;   -999;  13.7;  -999;-999;    0.000;-999;eor
      102;20141115;   3;   10.1;  11.3;  -999; 1000.63;   90.96;  10.6;   10.7;    9.5;   -999;  15.7;  -999;-999;    0.000;-999;eor
      102;20141116;   3;    8.9;  10.7;  -999;  997.64;   93.63;   9.5;   10.5;    7.3;   -999;  14.1;  -999;-999;    0.000;-999;eor
      102;20141117;   3;    9.1;  10.6;  -999; 1004.07;   91.83;   7.6;   11.0;    7.0;   -999;  11.7;  -999;-999;    4.117;-999;eor
      102;20141118;   3;    8.6;  10.0;  -999; 1009.53;   89.63;   9.9;    9.5;    6.9;   -999;  14.9;  -999;-999;    0.100;-999;eor
      102;20141119;   3;    8.4;  10.0;  -999; 1017.37;   90.79;   7.0;    8.7;    7.9;   -999;  10.5;  -999;-999;    0.000;-999;eor
      102;20141120;   3;    8.2;   9.3;  -999; 1024.18;   85.71;   3.0;   10.5;    7.2;   -999;   5.2;  -999;-999;    5.233;-999;eor
      102;20141121;   3;    5.8;   8.2;  -999; 1021.75;   88.63;   4.3;    7.4;    3.5;   -999;   9.1;  -999;-999;    5.750;-999;eor
      102;20141122;   3;    5.9;   8.1;  -999; 1015.92;   87.13;  10.2;    7.4;    4.4;   -999;  14.3;  -999;-999;    0.067;-999;eor
      102;20141123;   3;    8.6;  10.2;  -999; 1012.21;   91.38;   8.5;   11.3;    6.7;   -999;  12.8;  -999;-999;    2.383;-999;eor
      102;20141124;   3;   10.3;  10.0;  -999; 1015.69;   79.75;  11.0;   11.2;    8.1;   -999;  17.8;  -999;-999;    3.883;-999;eor
      102;20141125;   3;    8.2;   9.6;  -999; 1022.27;   89.08;   3.7;   10.9;    3.4;   -999;   8.1;  -999;-999;    5.733;-999;eor
      102;20141126;   3;    3.9;   7.5;  -999; 1015.61;   93.25;  10.8;    5.4;    1.9;   -999;  16.8;  -999;-999;    1.733;-999;eor
      102;20141127;   3;    3.8;   6.8;  -999; 1008.25;   84.88;  13.2;    4.9;    2.7;   -999;  18.8;  -999;-999;    0.750;-999;eor
      102;20141128;   3;    2.6;   6.0;  -999; 1011.34;   81.63;  15.4;    3.6;    1.7;   -999;  20.8;  -999;-999;    0.000;-999;eor
      102;20141129;   3;    1.3;   5.7;  -999; 1014.95;   84.50;  11.4;    2.4;    0.2;   -999;  18.6;  -999;-999;    0.000;-999;eor
      102;20141130;   3;   -0.1;   5.5;  -999; 1012.50;   91.75;   9.2;    0.7;   -0.6;   -999;  14.5;  -999;-999;    0.000;-999;eor
      102;20141201;   3;   -1.1;   5.1;  -999; 1013.16;   91.54;  10.1;    1.0;   -3.0;   -999;  14.3;  -999;-999;    0.617;-999;eor
      102;20141202;   3;   -2.0;   4.8;  -999; 1014.01;   91.88;   5.9;   -0.3;   -3.4;   -999;  10.6;  -999;-999;    0.000;-999;eor
      102;20141203;   3;    0.0;   5.5;  -999; 1019.59;   89.75;   6.1;    2.2;   -2.4;   -999;  11.8;  -999;-999;    0.000;-999;eor
      102;20141204;   3;    1.1;   6.1;  -999; 1015.64;   91.75;   6.8;    2.4;   -0.9;   -999;  11.3;  -999;-999;    0.000;-999;eor
      102;20141205;   3;    3.0;   7.0;  -999; 1011.96;   92.25;   7.7;    4.6;    1.3;   -999;  12.3;  -999;-999;    0.000;-999;eor
      102;20141206;   3;    6.6;   8.4;  -999; 1016.66;   86.46;   6.0;    8.7;    4.4;   -999;  11.2;  -999;-999;    2.017;-999;eor
      102;20141207;   3;    4.9;   7.6;  -999; 1009.47;   88.33;  13.1;    8.7;    2.2;   -999;  20.4;  -999;-999;    0.000;-999;eor
      102;20141208;   3;    4.4;   7.3;  -999; 1008.40;   87.58;  11.9;    7.2;    3.1;   -999;  21.0;  -999;-999;    3.200;-999;eor
      102;20141209;   3;    2.6;   7.1;  -999; 1017.59;   97.13;  10.1;    6.8;    0.5;   -999;  22.2;  -999;-999;    0.000;-999;eor
      102;20141210;   3;    5.6;   7.7;  -999; 1003.56;   84.46;  16.8;    8.0;    3.7;   -999;  26.1;  -999;-999;    4.433;-999;eor
      102;20141211;   3;    5.0;   7.5;  -999;  995.55;   86.13;  15.7;    6.5;    2.7;   -999;  26.9;  -999;-999;    1.333;-999;eor
      102;20141212;   3;    6.1;   8.3;  -999;  987.93;   87.38;  15.0;    8.6;    4.0;   -999;  25.6;  -999;-999;    0.150;-999;eor
      102;20141213;   3;    4.9;   7.4;  -999; 1001.15;   85.50;  11.4;    7.2;    3.1;   -999;  20.8;  -999;-999;    3.533;-999;eor
      102;20141214;   3;    3.3;   6.9;  -999; 1007.25;   89.00;  11.8;    4.5;    1.1;   -999;  18.8;  -999;-999;    5.467;-999;eor
      102;20141215;   3;    4.8;   7.8;  -999; 1002.93;   90.96;  12.7;    7.0;    3.0;   -999;  19.5;  -999;-999;     -999;-999;eor
