STATIONS_ID; MESS_DATUM; QUALITAETS_NIVEAU; LUFTTEMPERATUR;DAMPFDRUCK;BEDECKUNGSGRAD;LUFTDRUCK_STATIONSHOEHE;REL_FEUCHTE; WINDGESCHWINDIGKEIT; LUFTTEMPERATUR_MAXIMUM;LUFTTEMPERATUR_MINIMUM;LUFTTEMP_AM_ERDB_MINIMUM; WINDSPITZE_MAXIMUM; NIEDERSCHLAGSHOEHE;NIEDERSCHLAGSHOEHE_IND;SONNENSCHEINDAUER; SCHNEEHOEHE;eor
       73;20140808;   3;   19.6;  16.0;  -999;    -999;   74.92;-999;   28.7;   11.3;   10.3;-999;   0.1;   4;   13.117;   0;eor
       73;20140809;   3;   19.9;  17.7;  -999;    -999;   78.71;-999;   28.7;   12.5;   11.2;-999;   0.0;   0;    5.950;   0;eor
       73;20140810;   3;   22.1;  18.3;  -999;    -999;   72.17;-999;   30.9;   12.9;   11.1;-999;   0.1;   4;   11.317;   0;eor
       73;20140811;   3;   18.0;  20.1;  -999;    -999;   97.50;-999;   20.7;   15.1;   14.2;-999;  18.8;   4;    0.000;   0;eor
       73;20140812;   3;   16.8;  15.9;  -999;    -999;   83.67;-999;   21.5;   14.6;   13.7;-999;   0.0;   0;    3.617;   0;eor
       73;20140813;   3;   15.1;  16.3;  -999;    -999;   94.46;-999;   17.5;   13.0;   11.5;-999;   7.0;   4;    0.017;   0;eor
       73;20140814;   3;   15.2;  14.0;  -999;    -999;   82.21;-999;   20.9;   10.3;    9.0;-999;   0.0;   4;    2.750;   0;eor
       73;20140815;   3;   14.1;  13.6;  -999;    -999;   85.63;-999;   20.1;   10.3;    8.6;-999;   0.2;   4;    4.433;   0;eor
       73;20140816;   3;   13.5;  14.0;  -999;    -999;   90.50;-999;   18.6;   10.9;   10.0;-999;   9.6;   4;    2.850;   0;eor
       73;20140817;   3;   14.8;  13.3;  -999;    -999;   81.75;-999;   22.6;    9.3;    8.2;-999;   0.0;   0;    7.550;   0;eor
       73;20140818;   3;   16.0;  13.5;  -999;    -999;   75.92;-999;   24.0;    8.0;    6.9;-999;   0.4;   4;    7.417;   0;eor
       73;20140819;   3;   15.6;  15.1;  -999;    -999;   85.92;-999;   22.1;   10.9;    9.4;-999;   0.1;   4;    3.933;   0;eor
       73;20140820;   3;   14.9;  13.9;  -999;    -999;   82.88;-999;   18.2;   12.6;   12.0;-999;   0.0;   0;    0.283;   0;eor
       73;20140821;   3;   14.3;  12.5;  -999;    -999;   79.88;-999;   21.5;    7.6;    6.4;-999;   0.0;   0;    6.550;   0;eor
       73;20140822;   3;   14.4;  12.5;  -999;    -999;   79.13;-999;   23.1;    6.3;    4.8;-999;   0.0;   0;    8.100;   0;eor
       73;20140823;   3;   14.9;  13.8;  -999;    -999;   82.79;-999;   20.7;    8.3;    6.7;-999;   1.5;   4;    3.050;   0;eor
       73;20140824;   3;   12.5;  12.0;  -999;    -999;   84.17;-999;   18.4;    6.1;    5.1;-999;   1.2;   4;    5.133;   0;eor
       73;20140825;   3;   13.8;  11.8;  -999;    -999;   77.67;-999;   21.5;    6.1;    4.5;-999;   7.4;   4;    5.750;   0;eor
       73;20140826;   3;   15.5;  16.6;  -999;    -999;   94.08;-999;   22.5;   12.1;   12.1;-999;  14.6;   4;    1.117;   0;eor
       73;20140827;   3;   14.9;  14.9;  -999;    -999;   89.54;-999;   20.8;    9.1;    7.2;-999;   3.1;   4;    4.733;   0;eor
       73;20140828;   3;   14.3;  13.5;  -999;    -999;   85.79;-999;   23.2;    8.9;    7.2;-999;   0.0;   0;    7.700;   0;eor
       73;20140829;   3;   16.0;  16.0;  -999;    -999;   88.29;-999;   23.9;    9.5;    7.8;-999;   2.7;   4;    4.067;   0;eor
       73;20140830;   3;   17.7;  18.6;  -999;    -999;   91.92;-999;   22.9;   14.0;   11.9;-999;   0.2;   4;    3.850;   0;eor
       73;20140831;   3;   14.5;  15.7;  -999;    -999;   95.21;-999;   17.8;   11.4;   11.3;-999;  10.6;   4;    0.033;   0;eor
       73;20140901;   3;   13.2;  14.4;  -999;    -999;   95.17;-999;   16.2;   11.3;   10.6;-999;   0.7;   4;    0.000;   0;eor
       73;20140902;   3;   14.2;  14.8;  -999;    -999;   91.67;-999;   18.8;   11.4;   11.1;-999;   0.0;   0;    0.200;   0;eor
       73;20140903;   3;   15.7;  15.9;  -999;    -999;   89.50;-999;   19.3;   13.3;   12.9;-999;   0.0;   0;    0.283;   0;eor
       73;20140904;   3;   19.2;  17.8;  -999;    -999;   80.54;-999;   25.6;   14.6;   12.6;-999;   0.0;   0;    7.050;   0;eor
       73;20140905;   3;   18.2;  18.3;  -999;    -999;   88.25;-999;   23.3;   12.0;   11.0;-999;   0.0;   0;    6.100;   0;eor
       73;20140906;   3;   19.0;  18.2;  -999;    -999;   84.46;-999;   25.5;   13.8;   12.5;-999;   0.0;   0;    9.233;   0;eor
       73;20140907;   3;   18.2;  17.1;  -999;    -999;   83.96;-999;   27.1;   12.2;   11.2;-999;   0.0;   0;    8.767;   0;eor
       73;20140908;   3;   18.7;  17.6;  -999;    -999;   83.83;-999;   27.0;   12.3;   11.0;-999;   0.0;   0;   10.517;   0;eor
       73;20140909;   3;   17.5;  17.3;  -999;    -999;   87.58;-999;   24.5;   10.7;    9.6;-999;   0.0;   0;    4.583;   0;eor
       73;20140910;   3;   14.8;  13.6;  -999;    -999;   83.42;-999;   23.1;    8.7;    8.0;-999;   0.0;   0;    8.583;   0;eor
       73;20140911;   3;   12.8;  14.0;  -999;    -999;   94.58;-999;   17.7;    9.4;    8.7;-999;   8.1;   4;    0.917;   0;eor
       73;20140912;   3;   12.3;  14.1;  -999;    -999;   98.58;-999;   13.6;    9.0;    7.9;-999;   2.5;   4;    0.000;   0;eor
       73;20140913;   3;   13.1;  15.2;  -999;    -999;   99.46;-999;   15.9;    9.2;    8.4;-999;   5.2;   4;    0.000;   0;eor
       73;20140914;   3;   15.8;  17.4;  -999;    -999;   97.21;-999;   19.3;   14.1;   14.1;-999;   5.6;   4;    0.517;   0;eor
