STATIONS_ID; MESS_DATUM; QUALITAETS_NIVEAU; LUFTTEMPERATUR;DAMPFDRUCK;BEDECKUNGSGRAD;LUFTDRUCK_STATIONSHOEHE;REL_FEUCHTE; WINDGESCHWINDIGKEIT; LUFTTEMPERATUR_MAXIMUM;LUFTTEMPERATUR_MINIMUM;LUFTTEMP_AM_ERDB_MINIMUM; WINDSPITZE_MAXIMUM; NIEDERSCHLAGSHOEHE;NIEDERSCHLAGSHOEHE_IND;SONNENSCHEINDAUER; SCHNEEHOEHE;eor
      154;20140808;   3;   18.8;  16.4;  -999;    -999;   77.83;-999;   26.2;   10.3;    9.7;-999;   0.0;   4;   13.467;   0;eor
      154;20140809;   3;   18.4;  17.7;  -999;    -999;   84.88;-999;   26.2;   12.4;   11.6;-999;   0.9;   4;    4.417;   0;eor
      154;20140810;   3;   21.1;  18.5;  -999;    -999;   76.00;-999;   28.3;   12.8;   11.5;-999;   1.0;   4;   11.417;   0;eor
      154;20140811;   3;   17.5;  18.8;  -999;    -999;   93.92;-999;   20.7;   14.6;   14.3;-999;  15.4;   4;    0.000;   0;eor
      154;20140812;   3;   15.5;  14.3;  -999;    -999;   82.46;-999;   19.9;   12.7;   12.5;-999;   0.4;   4;    2.617;   0;eor
      154;20140813;   3;   14.4;  15.5;  -999;    -999;   94.25;-999;   18.2;   12.4;   11.5;-999;  14.5;   4;    0.117;   0;eor
      154;20140814;   3;   13.9;  13.0;  -999;    -999;   82.46;-999;   18.9;    8.9;    7.8;-999;   0.0;   0;    2.350;   0;eor
      154;20140815;   3;   12.7;  12.5;  -999;    -999;   85.92;-999;   18.2;    8.1;    7.3;-999;   0.9;   4;    4.850;   0;eor
      154;20140816;   3;   12.3;  12.9;  -999;    -999;   90.33;-999;   16.2;   10.7;   10.0;-999;   9.1;   4;    1.950;   0;eor
      154;20140817;   3;   14.5;  11.9;  -999;    -999;   75.79;-999;   22.8;    6.9;    6.2;-999;   0.0;   0;   13.167;   0;eor
      154;20140818;   3;   16.1;  13.9;  -999;    -999;   77.54;-999;   22.0;    8.5;    7.5;-999;   1.1;   4;    4.583;   0;eor
      154;20140819;   3;   15.2;  15.2;  -999;    -999;   88.83;-999;   20.6;   12.2;   11.1;-999;   2.8;   4;    2.467;   0;eor
      154;20140820;   3;   13.7;  13.9;  -999;    -999;   88.83;-999;   15.7;   11.6;   11.4;-999;   1.0;   4;    0.033;   0;eor
      154;20140821;   3;   13.6;  12.5;  -999;    -999;   82.88;-999;   19.6;    9.2;    8.5;-999;   0.2;   4;    7.033;   0;eor
      154;20140822;   3;   14.6;  13.3;  -999;    -999;   82.17;-999;   20.8;   10.3;    9.4;-999;   0.2;   4;    5.400;   0;eor
      154;20140823;   3;   14.1;  13.9;  -999;    -999;   86.79;-999;   18.4;   10.8;   10.1;-999;   4.0;   4;    0.933;   0;eor
      154;20140824;   3;   11.6;  11.2;  -999;    -999;   84.00;-999;   17.5;    6.0;    5.1;-999;   1.9;   4;    6.567;   0;eor
      154;20140825;   3;   12.4;  11.0;  -999;    -999;   79.04;-999;   19.5;    4.1;    3.3;-999;   3.2;   4;    7.467;   0;eor
      154;20140826;   3;   15.7;  15.5;  -999;    -999;   87.08;-999;   20.9;   11.5;   11.1;-999;   1.6;   4;    1.983;   0;eor
      154;20140827;   3;   13.6;  14.2;  -999;    -999;   90.83;-999;   16.5;    7.9;    7.0;-999;   0.8;   4;    0.283;   0;eor
      154;20140828;   3;   14.2;  13.7;  -999;    -999;   86.04;-999;   22.5;    7.1;    5.9;-999;   0.0;   0;    9.267;   0;eor
      154;20140829;   3;   16.8;  16.4;  -999;    -999;   85.96;-999;   23.4;    9.5;    8.5;-999;  26.8;   4;    4.283;   0;eor
      154;20140830;   3;   16.7;  17.6;  -999;    -999;   92.75;-999;   21.3;   11.1;   10.4;-999;   0.6;   4;    1.400;   0;eor
      154;20140831;   3;   12.5;  14.2;  -999;    -999;   97.50;-999;   16.5;   10.1;    9.7;-999;  21.5;   4;    0.000;   0;eor
      154;20140901;   3;   11.8;  12.9;  -999;    -999;   93.00;-999;   15.3;   10.3;   10.3;-999;   0.2;   4;    0.150;   0;eor
      154;20140902;   3;   12.0;  13.5;  -999;    -999;   96.21;-999;   14.4;   10.3;   10.0;-999;   7.4;   4;    0.000;   0;eor
      154;20140903;   3;   13.5;  14.5;  -999;    -999;   93.58;-999;   17.0;   11.2;   11.3;-999;   0.0;   0;    0.617;   0;eor
